HALTER_ID,"Age, Guardian","Gender, Guardian",City District,Primary Breed,"Year of Birth, Dog","Sex, Dog",Dog Colour
126607,51-60,m,11,Nackthund,2012,w,Black
126608,41-50,m,6,Zwergschnauzer,2005,w,Black
126617,31-40,w,7,Havaneser,2014,w,White/beige
126632,21-30,m,11,Bullmastiff,2014,w,Brown
126673,51-60,m,11,Spitz,2011,w,creme
126685,31-40,w,9,Barbet,2015,m,Black
126687,31-40,m,7,Zwergschnauzer,2012,w,Black/Grey
126687,31-40,m,7,Zwergschnauzer,2010,w,pfeffer/salz
126732,41-50,w,3,Australien Kelpie,2015,w,Brown
126746,41-50,w,11,Yorkshire Terrier,2009,m,blue/tan
126747,31-40,w,2,Boxer,2008,m,Brown
126768,41-50,w,6,Terrier,2008,m,black/tan
126777,41-50,w,12,Labrador Retriever,2006,m,Grey/Black
126809,21-30,w,7,Französische Bulldogge,2014,m,Black/White
126811,21-30,m,11,Dackel,2015,w,Black/Red
126838,31-40,w,11,Beagle,2015,m,bicolor
126838,31-40,w,11,Mops,2015,m,tricolor
126840,41-50,w,3,Tibet Terrier,2002,m,beige
126844,51-60,w,9,Pekingese,2001,w,Black/Brown
126863,41-50,w,9,Malinois,2007,m,Brown
126868,41-50,m,10,Kooiker,2010,m,Red/White
126872,21-30,w,11,Französische Bulldogge,2015,w,beige/Black
126873,21-30,w,2,Pinscher,2009,w,Brown
126907,41-50,w,5,American Bulldog,2012,m,White/Black
126909,21-30,w,5,Entlebucher Sennenhund,2006,m,tricolor
126910,31-40,w,3,Rehpinscher,2008,m,Black/Brown
126911,21-30,w,4,Boston Terrier,2014,m,Brown Brindle
126932,21-30,m,4,Chihuahua,2014,m,Black
126933,61-70,w,7,Prager Rattler,2014,w,Black/Brown
126934,21-30,w,9,Spitz,2015,m,creme
126935,21-30,w,11,Malteser,2015,m,White/Brown
126944,61-70,m,12,Toypudel,2014,m,White
126947,31-40,w,11,Chinese Powder Puff,2010,m,White
126949,31-40,m,3,Kleinspitz,2004,m,beige/Black
126958,71-80,w,6,Beagle,2011,w,tricolor
126961,31-40,m,11,True klein,2013,w,White/Black
126962,21-30,m,3,Chihuahua,2009,m,black/tan
126963,21-30,w,11,True gross,2009,w,Black
126971,31-40,w,10,Chihuahua,2015,m,Black/White/Brown
126972,61-70,w,11,Yorkshire Terrier,2010,m,Brown/Grey
126974,21-30,w,10,Spitz,2010,w,beige
126976,41-50,m,11,Yorkshire Terrier,2010,m,Brown/Black
126977,51-60,w,9,Yorkshire Terrier,2007,w,steelblue/tan
126996,21-30,w,9,Französische Bulldogge,2015,m,Brown/Black
127002,61-70,w,3,Saluki,2015,w,creme
127013,51-60,w,12,True gross,2004,m,Brown/White
127014,41-50,m,11,Pudel,2010,m,beige
127016,21-30,w,8,True klein,2014,w,Brown/White
127017,61-70,w,3,Foxterrier,2015,w,tricolor
127018,31-40,w,4,Chihuahua,2010,w,White
127022,21-30,w,9,Foxterrier,2010,m,tricolor
127023,31-40,m,9,Berner Sennenhund,2015,w,Black/Gold 
127026,31-40,w,12,Yorkshire Terrier,2015,m,Black/Brown
127031,41-50,m,10,Deutscher Schäfer,2009,m,Black/Brown
127034,31-40,w,12,Chihuahua,2010,w,Brindle
127036,21-30,w,11,Jack Russel Terrier,2005,m,tricolor
127039,41-50,w,4,Pudel,2010,m,White
127040,31-40,w,11,Chihuahua,2007,w,Brown
127048,31-40,w,12,Chihuahua,2007,w,beige/Brown
127050,41-50,w,12,True gross,2013,m,Gold en
127052,51-60,w,11,Chihuahua,2006,w,beige
127053,21-30,w,7,Old Englische Bulldogge,2010,m,Brown/White
127056,31-40,m,9,Mops,2015,m,Black
127059,41-50,w,7,Berger de Brie,2006,m,fauve
127062,51-60,w,9,Labrador Retriever,2006,w,Black
127064,41-50,w,11,Bichon frisé,2015,w,White
127065,41-50,m,11,Yorkshire Terrier,2010,w,Black
127068,51-60,w,7,Labrador Retriever,2006,m,Black
127070,41-50,w,11,Flat Coated Retriever,2005,m,Black
127078,21-30,m,10,Chihuahua,2006,w,Brown
127079,31-40,w,8,Dogge,2006,m,Black/Brown/White
127083,81-90,m,10,Vizsla,2006,w,Brown
127090,31-40,w,11,Chihuahua,2005,m,tricolor
127104,31-40,m,5,Dalmatiner,2011,w,White
127105,31-40,w,7,Labrador Retriever,2005,m,Black
127106,51-60,w,12,Yorkshire Terrier,2014,m,Brown/Grey
127110,41-50,m,11,Gold en Retriever,2012,w,Gold en
127111,41-50,w,4,Malteser,2003,m,White
127113,41-50,w,1,Bergamasker,2002,m,Brown/White/Black
127114,91-100,w,4,Pudel,2004,m,Black
127116,71-80,w,8,English Cocker Spaniel,2006,m,Black
127121,41-50,m,11,Hirtenhund,2004,w,Brown/Black
127123,21-30,m,11,Magyar Viszla,2015,m,Yellow
127126,71-80,w,12,Cocker Spaniel,2006,w,sable
127136,41-50,m,8,True klein,2006,m,Brindle
127137,51-60,m,9,True klein,2002,w,Bright Brown
127153,21-30,w,9,Continental Bulldog,2010,w,Brown/White
127161,21-30,m,11,Chihuahua,2007,m,Brown/White
127166,71-80,w,4,Beagle,2007,w,tricolor
127167,51-60,w,1,Russischer Terrier,2013,w,Black
127185,31-40,m,2,Chow Chow,2008,m,Black
127186,41-50,w,6,Zwergpudel,2000,m,Black
127187,51-60,w,3,Mops,2005,m,beige/Brown
127197,21-30,w,10,Mops,2010,w,Black
127215,61-70,w,11,True klein,2004,m,Brown
127220,71-80,w,10,Teckel,2007,m,Blue
127224,51-60,w,7,Malteser,2007,w,White
127225,61-70,w,2,Pinscher,2006,m,Black/Brown
127226,71-80,m,6,Scottish Terrier,2006,w,Yellow
127237,21-30,m,6,Malinois,2002,m,fauve
127255,41-50,w,9,Pinscher,2008,w,Black/Brown
127257,31-40,w,7,Whippet,2006,w,Brown
127258,21-30,w,5,Gold en Retriever,2013,m,Gold en
127284,41-50,w,7,Französische Bulldogge,2015,m,fawn
127285,41-50,w,5,Parson Russell Terrier,2015,w,Brown/White
127287,21-30,m,3,Weimaraner,2015,m,Grey
127302,21-30,m,3,Dalmatiner,2015,m,White/Black
127303,61-70,m,4,Schäfer,2013,w,Black
127307,51-60,w,2,Chihuahua,2008,m,Grey
127309,31-40,w,10,Französische Bulldogge,2006,m,Black/White
127312,41-50,w,11,Königspudel,2013,w,Harlekin
127324,51-60,w,10,Labrador Retriever,2004,m,Black
127330,71-80,m,11,Appenzeller,2007,w,tricolor
127333,31-40,w,11,Spitz,2015,m,Red/Brown/White
127335,71-80,m,6,Mops,2008,m,beige
127337,41-50,w,12,Malteser,2014,w,White
127338,21-30,w,11,Yorkshire Terrier,2006,w,black/tan
127339,31-40,m,10,Boxer,2005,w,Brown/White
127340,51-60,w,8,True klein,2014,w,Black
127341,41-50,m,7,Labrador Retriever,2008,m,choco
127343,31-40,w,12,Bichon,2013,w,White
127346,61-70,w,7,Lagotto Romagnolo,2009,w,beige/Brown
127356,21-30,w,11,Französische Bulldogge,2013,m,Grey
127359,71-80,m,2,Grosspudel,2010,w,Black
127367,20-Nov,m,7,Zwergspitz,2015,w,orange
127367,20-Nov,m,7,Chihuahua,2014,w,Black/White
127389,21-30,w,11,Labrador Retriever,2010,w,choco
127392,31-40,m,9,Jack Russel Terrier,2010,w,tricolor
127394,31-40,w,11,Yorkshire Terrier,2010,w,Black/Brown
127396,21-30,w,11,Gold en Retriever,2015,w,beige
127397,41-50,w,2,Labrador Retriever,2015,m,Black
127398,21-30,w,10,English Cocker Spaniel,2015,m,Brown
127400,61-70,w,6,Yorkshire Terrier,2001,m,blue/tan
127401,31-40,w,9,Labrador Retriever,2003,m,Brown
127401,31-40,w,9,Labrador Retriever,2003,m,Brown
127404,31-40,w,2,True klein,2007,w,Black/White/Brown
127405,51-60,m,10,Rauhaar Dackel,2007,m,black/tan
127406,61-70,m,12,Malteser,2009,m,White
127410,61-70,m,4,Dachshund,2009,m,Brown
127413,31-40,w,12,Malteser,2015,w,White
127425,61-70,m,6,True klein,2002,w,Black/White
127426,61-70,w,6,Prager Rattler,2008,w,black/tan
127428,51-60,w,10,Gold en Retriever,2007,w,Gold en
127437,51-60,w,10,English Springer Spaniel,2015,w,Black/White
127439,51-60,w,1,Malteser,2014,m,White
127451,61-70,m,8,Labrador Retriever,2015,m,choco
127458,71-80,w,2,Australian Cattle Dog,2009,m,blue
127467,61-70,m,11,Malteser,2015,w,White
127479,31-40,m,4,Tibet Terrier,2005,m,Black/Grey
127518,41-50,w,10,Französische Bulldogge,2010,w,Brindle
127530,71-80,w,9,Pudel,2008,w,White
127532,41-50,w,4,Malteser,2015,m,White
127533,31-40,w,3,Shiba Inu,2005,m,Red
127534,21-30,w,9,Yorkshire Terrier,2015,m,black/tan
127539,41-50,m,2,Parson Jack Russell Terrier,2007,m,White/Brown
127541,31-40,w,9,Parson Russell Terrier,2010,m,Brown/White
127553,71-80,m,11,Chihuahua,2009,w,White/beige
127555,41-50,w,3,Pudel,2009,w,apricot
127558,31-40,m,3,Jack Russel Terrier,2003,m,bicolor
127569,71-80,w,5,Bolonka Zwetna,2015,m,Black/White
127610,31-40,w,6,Pomeranian,2006,m,Red
127610,31-40,w,6,Shetland Sheepdog,2010,m,Gold /White
127613,61-70,m,2,Berner Sennenhund,2003,w,Red
127614,31-40,w,10,Shih Tzu,2011,m,White/Black
127616,31-40,m,1,Labradoodle,2014,w,Black
127647,21-30,w,12,True gross,2012,m,White/Black
127653,31-40,w,9,Lagotto Romagnolo,2015,m,White
127656,31-40,w,7,Toypudel,2009,m,Black
127656,31-40,w,7,Toypudel,2009,m,Black
127657,31-40,w,11,Zwergspitz,2015,m,White/creme
127658,31-40,w,3,True gross,2009,w,Black/White
127660,51-60,w,4,Perro de Agua,2014,m,Black/White
127661,41-50,m,7,Jack Russel Terrier,2006,m,tricolor
127663,31-40,w,11,Malteser,2015,w,White
127664,21-30,m,11,Shih Tzu,2014,m,Brown/Red
127665,51-60,w,8,Field Spaniel,2005,w,Brown/Grey
127666,41-50,m,2,Malamut,2008,w,Black/Grey/White
127667,41-50,w,12,Zwergspitz,2013,m,Bright Brown
127668,31-40,w,3,True gross,2009,m,beige
127675,41-50,w,5,Lagotto Romagnolo,2013,m,beige/Brown
127687,41-50,w,12,Scottish Terrier,2007,w,Black
127698,41-50,m,9,Pudel,2009,w,beige
127701,31-40,m,12,Shih Tzu,2015,w,Brown/White
127704,31-40,w,8,True klein,2013,w,Gold en
127705,61-70,w,11,Cairn Terrier,2008,w,creme
127707,61-70,m,11,Parson Jack Russell Terrier,2009,w,White/Red
127708,21-30,w,12,True klein,2015,w,Brown
127709,51-60,w,11,Chihuahua,2009,w,Red/beige
127710,61-70,w,9,Berner Sennenhund,2015,w,tricolor
127732,31-40,m,7,Labrador Retriever,2013,m,Brown/White
127733,21-30,w,8,True gross,2011,w,Bright Brown
127737,31-40,w,6,Cocker Spaniel,2010,m,Black/Brown/White
127738,21-30,w,10,Zwergpudel,2007,w,harlekin
127747,51-60,w,11,Boston Terrier,2015,m,Black/White
127748,41-50,m,10,Gold en Retriever,2007,m,sable
127749,31-40,w,6,Shih Tzu,2007,m,Gold /White
127756,41-50,w,4,Chihuahua,2007,m,Black
127758,31-40,w,9,Malteser,2009,m,White
127759,31-40,w,11,Malteser,2015,w,White
127760,31-40,w,5,Shih Tzu,2014,w,Black/White
127761,21-30,w,9,Mops,2015,m,Brown/Black
127762,31-40,m,4,Yorkshire Terrier,2009,m,Brown/Black
127763,31-40,m,4,Miniature Bull Terrier,2015,m,White
127764,51-60,w,11,Französische Bulldogge,2006,w,Black/White
127766,51-60,w,8,Pudel,2009,m,Gold Brown
127767,41-50,w,12,Chihuahua,2009,m,Brown
127768,51-60,w,9,Pekingese,2015,w,Bright Brown
127785,21-30,w,11,True klein,2012,w,Black/White
127789,21-30,w,10,Cavalier King Charles Spaniel,2015,w,White/Brown
127790,31-40,w,9,True klein,2013,m,Bright Brown/White
127792,41-50,m,11,Labrador Retriever,2015,m,Gold en
127797,41-50,w,6,Cocker Spaniel,2015,m,Gold en
127799,21-30,w,9,Chihuahua,2009,w,tricolor
127805,61-70,w,6,Chihuahua,2007,w,White/Brown
127807,41-50,m,11,Bordeaux Dogge,2007,m,Red
127809,61-70,w,7,Mops,2015,m,Black
127817,51-60,m,5,Dobermann,2007,m,Black/Brown
127819,21-30,w,11,Chihuahua,2009,w,Black/beige
127820,31-40,w,11,Mops,2015,m,Black
127821,21-30,w,10,Chihuahua,2011,w,White/beige
127823,41-50,w,6,Manchester Terrier,2015,w,Black/Grey
127841,21-30,w,11,Boxer,2011,m,Brown
127843,61-70,m,1,Cairn Terrier,2009,w,Red/Brown
127845,41-50,w,6,Bolonka Zwetna,2015,w,Brown
127846,51-60,m,2,Englische Bulldogge,2013,w,beige/White
127850,41-50,m,11,Labrador Retriever,2008,w,Black/White/Brown
127852,31-40,w,12,Shih Tzu,2009,m,White/beige
127853,31-40,w,7,Yorkshire Terrier,2009,w,Black/Brown/Grey
127861,21-30,m,7,Rhodesian Ridgeback,2010,m,Red
127875,51-60,w,10,Labrador Retriever,2015,w,Black
127876,41-50,w,11,Bergamasker,2009,w,Brown/Black/Grey
127879,31-40,w,12,True klein,2010,w,Brown
127881,31-40,w,12,Chihuahua,2009,w,White
127882,31-40,w,11,Chihuahua,2015,m,White/Brown
127883,21-30,w,9,Yorkshire Terrier,2008,w,Brown/Black
127885,31-40,w,9,Pinscher,2014,m,Brown
127897,21-30,w,3,True klein,2011,w,White
127902,41-50,w,2,Pudel,2015,m,black/tan
127921,21-30,w,12,Französische Bulldogge,2015,w,Black/White
127923,41-50,w,7,Labrador Retriever,2015,w,choco
127936,21-30,w,8,Cocker Spaniel,2015,m,White/Black
127943,31-40,m,9,Podenco Ibicenco,2005,w,White
127945,21-30,w,12,Havaneser,2007,w,black/tan
127960,41-50,w,12,Cairn Terrier,2000,m,Silver/Brown
127964,41-50,w,3,Havaneser,2015,m,sable
127981,71-80,w,11,Jack Russel Terrier,2011,m,tricolor
127986,21-30,w,2,Labradoodle,2015,m,Black
127987,21-30,m,7,Zwergspitz,2015,m,Bright Brown
127992,31-40,m,9,Yorkshire Terrier,2007,w,black/tan
128032,31-40,w,2,Gold en Retriever,2015,m,Gold en
128034,41-50,w,7,Labrador Retriever,2009,w,Black
128035,41-50,w,9,Appenzeller,2015,w,tricolor
128036,41-50,m,7,Vorstehhund,2015,m,White/Brown
128038,51-60,w,3,Flat Coated Retriever,2009,w,Black/White
128040,21-30,m,2,Shetland Sheepdog,2014,m,Black/White
128044,31-40,w,3,Malteser,2015,m,White
128045,21-30,w,11,Labrador Retriever,2015,w,Black/White
128049,61-70,w,4,Beagle,2009,w,tricolor
128050,61-70,m,11,Lhasa Apso,2001,m,Brown/White
128052,31-40,m,6,Vorstehhund,2015,w,Brown/White
128067,51-60,w,7,Labrador Retriever,2004,m,Yellow
128076,51-60,w,5,English Setter,2004,m,tricolor
128081,31-40,w,9,True klein,2005,m,Black/Grey
128089,31-40,m,10,Whippet,2014,w,Red/White
128089,31-40,m,10,Whippet,2012,m,beige
128093,31-40,m,12,Yorkshire Terrier,2009,m,blue/tan
128097,41-50,m,7,Kooiker,2015,w,White/Brown
128098,41-50,w,3,Malteser,2015,m,White
128099,31-40,w,10,Rhodesian Ridgeback,2015,m,red-wheaten
128100,21-30,w,10,Labrador Retriever,2014,m,Black
128101,71-80,w,4,Pinscher,2005,m,Brown
128103,51-60,w,11,Gold en Retriever,2006,m,Gold en
128104,20-Nov,m,2,Chihuahua,2015,w,creme
128109,51-60,w,9,Galgo,2008,m,Black/White
128114,21-30,w,7,Malteser,2007,w,White
128114,21-30,w,7,Jack Russel Terrier,2004,w,tricolor
128115,31-40,w,11,Toy Pudel,2006,m,Black
128115,31-40,w,11,Malteser,2001,m,White
128116,41-50,w,7,Podenco,2013,m,beige
128120,31-40,m,12,Miniature Bull Terrier,2015,w,Black/White
128123,61-70,w,11,Schäfer,2005,m,Black
128129,21-30,w,11,True klein,2013,w,Black
128130,51-60,w,5,Italienisches Windspiel,2014,w,sable
128132,31-40,w,10,Dalmatiner,2007,m,White/Black
128134,31-40,w,10,Chihuahua,2009,w,tricolor
128137,21-30,w,3,Papillon,2006,w,tricolor
128137,21-30,w,3,Chihuahua,2008,m,beige/Brown
128143,51-60,w,2,Parson Russell Terrier,2006,w,White/Red
128145,41-50,w,10,True klein,2003,m,Brindle
128147,21-30,w,11,Deutscher Vorstehhund,2015,w,Brown Dull Grey
128154,41-50,m,5,True gross,2015,w,Brown/Red/White
128156,31-40,w,2,Chihuahua,2014,w,Red/White
128162,31-40,w,11,Französische Bulldogge,2009,w,fauve
128163,51-60,w,8,Bolonka Zwetna,2015,w,Black/beige
128164,41-50,w,12,Malteser,2014,m,White
128166,21-30,w,9,Sheltie,2009,w,tricolor
128167,31-40,w,4,Malteser,2009,w,White
128170,41-50,w,5,Shih Tzu,2015,m,White/Brown
128185,21-30,m,9,Englische Bulldogge,2015,m,White/Brown
128186,31-40,m,3,True klein,2005,m,White/Brown
128191,41-50,m,11,True gross,2006,w,beige/Black
128201,21-30,w,3,Jack Russel Terrier,2007,m,tricolor
128201,21-30,w,3,West Highland White Terrier,2013,w,White
128232,41-50,w,8,Scottish Terrier,2008,m,Black
128234,61-70,m,7,Deutscher Schäfer,2004,w,Brown/Black
128238,51-60,w,10,Bergamasker,2015,w,Black/Brown
128239,51-60,w,2,True gross,2015,m,Brown
128239,51-60,w,2,True gross,2015,m,Brown
128240,31-40,w,6,True gross,2013,w,Brown
128252,41-50,w,6,Shiba Inu,2015,w,black/tan
128258,31-40,m,12,Chihuahua,2015,m,Black/Brown
128271,31-40,w,11,Malteser,2009,m,Black/beige
128300,41-50,w,11,Yorkshire Terrier,2015,m,black/tan
128309,41-50,w,7,Beagle,2015,m,tricolor
128311,31-40,m,11,Zwergspitz,2015,w,orange
128314,41-50,w,7,Zwergschnauzer,2005,m,pfeffer/salz
128319,20-Nov,w,12,Französische Bulldogge,2015,w,Black/White
128321,41-50,w,5,English Cocker Spaniel,2015,w,Red
128322,51-60,m,7,Old Englische Bulldogge,2015,w,Bright Brown
128338,41-50,w,10,Chihuahua,2014,m,choco
128344,41-50,w,6,Zwergschnauzer,2015,m,Black/White
128345,21-30,m,6,Terrier,2012,w,Brown/Black
128363,41-50,m,7,Cavalier King Charles Spaniel,2015,m,White/Red
128368,51-60,m,7,True klein,2003,w,Black/White
128369,21-30,w,2,Zwergschnauzer,2007,m,pfeffer/salz
128370,21-30,w,2,Malteser,2008,m,White
128403,61-70,m,4,Wolfspitz,2014,m,tricolor
128404,31-40,w,10,Toy Pudel,2004,w,White
128405,21-30,w,9,Parson Russell Terrier,2015,m,White/Black
128406,41-50,w,7,Wäller,2015,w,fauve
128407,51-60,w,12,Pinscher,2015,w,Black/Brown
128411,21-30,w,11,True gross,2014,m,Black
128412,41-50,m,9,Englische Bulldogge,2011,m,White
128414,21-30,w,5,Mops,2015,m,apricot
128416,31-40,w,9,Chihuahua,2009,w,Bright Brown
128425,51-60,w,3,Chihuahua,2015,w,beige
128426,71-80,w,2,Appenzeller,2003,w,tricolor
128442,21-30,m,9,Jack Russel Terrier,2014,m,White/Brown
128444,61-70,m,11,True klein,2008,m,Black/White
128445,41-50,w,10,Grosspudel,2015,m,Silver
128446,41-50,w,7,Zwergpudel,2008,w,Black/Brown
128447,51-60,w,7,Jack Russel Terrier,2015,m,tricolor
128456,51-60,w,8,True klein,2004,w,beige
128459,61-70,w,11,True klein,2015,w,tricolor
128460,31-40,w,9,True klein,2015,m,Black/Brown
128461,31-40,w,11,Gold en Retriever,2002,w,Yellow
128461,31-40,w,11,Shih Tzu,2015,m,Red
128462,21-30,w,5,Old Englische Bulldogge,2015,m,White Brindle
128471,21-30,w,8,Tibetan Spaniel,2007,w,Brown/beige
128471,21-30,w,8,Redtweiler,2014,m,Black/Red
128479,51-60,w,6,Lagotto Romagnolo,2007,m,White/Grey
128482,21-30,w,9,Yorkshire Terrier,2015,w,Black/Brown/Grey
128485,21-30,w,7,Magyar Viszla,2014,w,Yellow
128491,31-40,w,10,Spanischer Windhund,2010,m,Grey
128538,31-40,w,12,Malteser,2014,m,White
128539,21-30,m,12,Chihuahua,2015,m,choco
128541,21-30,w,4,Lagotto Romagnolo,2015,m,Brown
128567,31-40,m,4,Bolonka Zwetna,2015,m,Brown
128569,41-50,w,10,Bolonka Zwetna,2015,m,Black
128571,21-30,w,3,Labrador Retriever,2005,m,Black
128577,31-40,w,11,Dachshund,2010,m,Black/Brown
128587,51-60,w,11,Labrador Retriever,2015,w,Brown
128588,61-70,m,8,Pekingese,2015,w,Black
128591,31-40,w,4,Malteser,2008,w,White
128597,61-70,w,4,Malteser,2015,w,White
128601,21-30,w,12,True gross,2015,w,White/Brown
128604,41-50,m,12,Pekingese,2015,w,tricolor
128615,71-80,m,6,Spaniel,2004,w,Brown/beige
128617,51-60,w,11,Labrador Retriever,2015,m,Brown
128618,31-40,m,9,Jack Russel Terrier,2015,w,Black/White/Brown
128634,61-70,m,3,Kangal,2014,w,beige/Black
128635,31-40,w,7,Border Collie,2015,m,Black/White
128661,31-40,w,7,True gross,2008,w,tricolor
128662,21-30,w,9,Jack Russel Terrier,2015,m,Brown/Black
128676,41-50,w,12,Beagle,2009,m,tricolor
128678,31-40,m,11,Old Englische Bulldogge,2012,w,tricolor
128679,21-30,w,11,Chihuahua,2009,w,beige/White
128681,31-40,w,2,Greyhound,2013,w,beige/Black
128684,61-70,w,7,Gold en Retriever,2008,m,Gold en
128686,21-30,w,9,Magyar Viszla,2015,w,Bright Brown
128688,31-40,w,10,Terrier,2012,w,beige
128708,21-30,w,8,Boerboel,2007,m,RedBrown
128711,61-70,m,7,West Highland White Terrier,2004,m,White
128724,51-60,m,6,English Setter,2007,m,White/Black
128730,41-50,m,12,True klein,2007,w,Grey/Black
128734,21-30,w,9,Yorkshire Terrier,2010,w,black/tan
128738,21-30,m,9,Französische Bulldogge,2015,m,beige/Black
128740,21-30,w,9,Chihuahua,2008,m,Bright Brown
128747,51-60,w,2,Zwergpinscher,2008,w,Black/Brown
128750,41-50,w,4,Rehpinscher,2007,m,Brown
128755,51-60,w,2,Yorkshire Terrier,2008,m,Brown/Black
128756,21-30,w,9,Französische Bulldogge,2015,m,Brindle
128757,41-50,m,2,Parson Russell Terrier,2015,m,White/Brown
128764,71-80,w,7,Labrador Retriever,2015,m,Brown
128783,41-50,w,9,Prager Rattler,2006,m,Brown
128783,41-50,w,9,Chihuahua,2011,w,Brown/White
128786,41-50,w,11,Chihuahua,2010,w,Red/White
128787,41-50,m,12,King Charles Spaniel,2014,w,tricolor
128789,31-40,m,11,Jack Russel Terrier,2008,m,White/Brown
128791,31-40,w,4,Yorkshire Terrier,2008,w,steelblue
128792,31-40,w,2,True klein,2015,w,Black
128802,51-60,w,3,True klein,2007,w,Brown/White
128805,31-40,w,5,Chihuahua,2007,m,blue/merle
128808,31-40,w,5,Labrador Retriever,2006,w,Yellow
128815,41-50,m,11,Chihuahua,2008,w,White/beige
128848,31-40,w,4,Pinscher,2006,w,Brown
128850,41-50,m,5,Luzerner Laufhund,2008,w,tricolor
128853,41-50,w,11,Tschechoslowakischer Wolfshund,2008,m,Grey
128854,41-50,w,7,Zwergpinscher,2007,w,Black/Brown
128855,31-40,w,4,Pekingese,2008,w,Brown
128856,61-70,m,12,Malteser,2008,m,White
128864,21-30,w,3,Zwergspitz,2015,w,orange
128903,21-30,m,9,Französische Bulldogge,2015,m,beige
128905,31-40,w,11,Mops,2014,w,creme
128914,41-50,w,6,Chihuahua,2009,m,beige/Brown
128914,41-50,w,6,Chihuahua,2004,w,beige/Brown
128915,51-60,m,4,Labrador Retriever,2015,m,blond Colour
128916,31-40,w,11,Corgie,2007,m,Brown
128938,21-30,w,6,True klein,2015,m,beige/White
128970,41-50,m,10,Dalmatiner,2015,m,White/Black
128971,21-30,w,12,True klein,2012,w,Bright -/Dark Brown
128976,31-40,w,8,Yorkshire Terrier,2004,m,Brown/Black
128987,31-40,w,12,Chihuahua,2009,m,Brown/White
129005,61-70,m,1,Shih Tzu,2004,w,Black/White
129006,21-30,w,2,Appenzeller Sennenhund,2010,m,tricolor
129007,41-50,w,9,Finnischer Lapphund,2015,w,Bright Brown/White
129008,21-30,w,12,True gross,2010,m,Black
129009,21-30,w,11,Bearded Collie,2015,w,Brown/White
129015,41-50,w,10,Podenco,2009,m,Brown
129019,41-50,w,7,Gold en Retriever,2005,w,Gold en
129019,41-50,w,7,Cavalier King Charles Spaniel,2011,m,Brown/White
129067,31-40,w,9,True klein,2014,m,tricolor
129068,51-60,w,4,Malteser,2007,w,White
129088,21-30,w,3,Mittelspitz,2014,m,Black Dull Grey
129090,21-30,m,11,Beagle,2014,m,tricolor
129100,41-50,m,2,Labrador Retriever,2013,m,Silver
129100,41-50,m,2,Labrador Retriever,2013,m,Yellow
129104,31-40,w,11,Chihuahua,2007,m,Brown
129107,71-80,w,7,Yorkshire Terrier,2008,m,Grey
129109,41-50,m,6,Shiba Inu,2008,w,beige/Red
129110,21-30,w,10,West Highland White Terrier,2008,w,White
129127,21-30,w,11,Chihuahua,2014,m,Brown/beige
129127,21-30,w,11,Chihuahua,2009,w,Brown Brindle
129128,41-50,w,7,Nova Scotia Duck Tolling Retriever,2009,m,RedBrown/White
129169,41-50,w,5,Yorkshire Terrier,2007,m,Black/Brown
129175,61-70,w,7,Deutscher Wachtel,2015,m,Brown Dull Grey
129176,21-30,w,11,Terrier,2015,w,Bright Brown
129179,21-30,m,11,Pomeranian,2015,m,Grey/White/Black
129181,61-70,w,11,Chihuahua,2011,m,sable
129184,31-40,m,7,Beagle,2014,m,tricolor
129203,31-40,w,5,Terrier,2009,m,Brown/White
129222,51-60,w,7,Zwergdackel,2010,m,Wild Boar Coloured
129229,51-60,w,9,Husky,2010,m,Black/White
129237,31-40,w,11,True klein,2008,m,Black/Brown
129238,21-30,w,1,Chihuahua,2010,m,Brown/White
129241,31-40,m,6,Labrador Retriever,2011,w,Black
129242,41-50,w,7,Französische Bulldogge,2015,w,White/Black
129246,21-30,w,3,True gross,2015,m,Brindle
129251,31-40,w,10,Kleiner Münsterländer,1980,w,Brown/White
129252,31-40,m,4,True klein,2012,m,White/Brown
129254,31-40,w,8,Gold en Retriever,2012,m,Gold en
129255,21-30,w,4,Französische Bulldogge,2012,m,Black/White
